Solute,Solvent,Temperature_K,Solubility,Units
Nc1ccc(O)c(C(=O)O)c1,water,308.2,0.0089189896986617,mol/L
Nc1ccc(O)c(C(=O)O)c1,water,313.2,0.0101083165880963,mol/L
O=C(O)/C=C\C(=O)O,water,278.15,4.004576548808633,mol/L
O=C(O)/C=C\C(=O)O,water,283.15,4.685467869417479,mol/L
O=C(O)/C=C\C(=O)O,water,288.15,5.276751588500151,mol/L
O=C(O)/C=C\C(=O)O,water,293.15,5.94260736638265,mol/L
O=C(O)/C=C\C(=O)O,water,298.15,6.903409045680543,mol/L
O=C(O)/C=C\C(=O)O,water,303.15,7.801701315952963,mol/L
O=C(O)/C=C\C(=O)O,water,308.15,9.124513513337805,mol/L
O=C(O)/C=C\C(=O)O,water,313.15,10.064416061718722,mol/L
O=C(O)/C=C\C(=O)O,water,318.65,11.616606593233682,mol/L
O=C(O)/C=C\C(=O)O,water,323.15,12.383579182094516,mol/L
O=C(O)/C=C\C(=O)O,water,328.15,13.593354546062496,mol/L
O=C(O)/C=C\C(=O)O,water,333.15,15.187724207130785,mol/L
O=C(O)/C=C\C(=O)O,water,338.15,16.469982842876473,mol/L
O=C(O)C(=O)O,water,278.15,0.5176738307590782,mol/L
O=C(O)C(=O)O,water,283.15,0.6308278348666768,mol/L
O=C(O)C(=O)O,water,288.15,0.8325571505649318,mol/L
O=C(O)C(=O)O,water,293.15,1.0518837041493516,mol/L
O=C(O)C(=O)O,water,298.15,1.3034944054364532,mol/L
O=C(O)C(=O)O,water,303.15,1.5278025799359416,mol/L
O=C(O)C(=O)O,water,308.15,1.954499641448927,mol/L
O=C(O)C(=O)O,water,313.15,2.3744879969054407,mol/L
O=C(O)C(=O)O,water,318.65,2.852166354194035,mol/L
O=C(O)C(=O)O,water,323.15,3.430715296369312,mol/L
O=C(O)C(=O)O,water,328.15,4.090508362291606,mol/L
O=C(O)C(=O)O,water,333.15,4.625468690311658,mol/L
O=C(O)C(=O)O,water,338.15,5.933718315584303,mol/L
O=C(O)C(O)C(O)C(=O)O,water,278.15,7.6481673673855,mol/L
O=C(O)C(O)C(O)C(=O)O,water,283.15,8.09466450188674,mol/L
O=C(O)C(O)C(O)C(=O)O,water,288.15,8.478105152938227,mol/L
O=C(O)C(O)C(O)C(=O)O,water,293.15,8.796247108354729,mol/L
O=C(O)C(O)C(O)C(=O)O,water,298.15,9.272721263123303,mol/L
O=C(O)C(O)C(O)C(=O)O,water,303.15,9.776103570668084,mol/L
O=C(O)C(O)C(O)C(=O)O,water,308.15,10.377406113230988,mol/L
O=C(O)C(O)C(O)C(=O)O,water,313.15,10.788906876415073,mol/L
O=C(O)C(O)C(O)C(=O)O,water,318.65,11.415607766474794,mol/L
O=C(O)C(O)C(O)C(=O)O,water,323.15,12.251983418379908,mol/L
O=C(O)C(O)C(O)C(=O)O,water,328.15,13.03511423601789,mol/L
O=C(O)C(O)C(O)C(=O)O,water,333.15,13.5505104295083,mol/L
O=C(O)C(O)C(O)C(=O)O,water,338.15,14.364142116150257,mol/L
O=C(O)CC(=O)O,water,278.15,11.256419105480418,mol/L
O=C(O)CC(=O)O,water,283.15,12.107117459777143,mol/L
O=C(O)CC(=O)O,water,288.15,13.034348888859409,mol/L
O=C(O)CC(=O)O,water,293.15,14.183050728819234,mol/L
O=C(O)CC(=O)O,water,298.15,15.39262611763544,mol/L
O=C(O)CC(=O)O,water,303.15,16.59256597629368,mol/L
O=C(O)CC(=O)O,water,308.15,17.953845251186927,mol/L
O=C(O)CC(=O)O,water,313.15,19.684931124429472,mol/L
O=C(O)CC(=O)O,water,318.65,21.022851481086374,mol/L
O=C(O)CC(=O)O,water,323.15,22.521509187321254,mol/L
O=C(O)CC(=O)O,water,328.15,24.81259802877447,mol/L
O=C(O)CC(=O)O,water,333.15,27.308842198059924,mol/L
O=C(O)CC(=O)O,water,338.15,29.7225564966733,mol/L
O=C(O)CC(O)(CC(=O)O)C(=O)O,water,278.15,5.546123167411967,mol/L
O=C(O)CC(O)(CC(=O)O)C(=O)O,water,283.15,6.148726843154171,mol/L
O=C(O)CC(O)(CC(=O)O)C(=O)O,water,288.15,6.854525099246257,mol/L
O=C(O)CC(O)(CC(=O)O)C(=O)O,water,293.15,7.520144658301815,mol/L
O=C(O)CC(O)(CC(=O)O)C(=O)O,water,298.15,8.423950391227343,mol/L
O=C(O)CC(O)(CC(=O)O)C(=O)O,water,303.15,9.722563171852451,mol/L
O=C(O)CC(O)(CC(=O)O)C(=O)O,water,308.15,10.64328714102914,mol/L
O=C(O)CC(O)(CC(=O)O)C(=O)O,water,313.15,11.177148278435515,mol/L
O=C(O)CC(O)(CC(=O)O)C(=O)O,water,318.65,12.25162228247892,mol/L
O=C(O)CC(O)(CC(=O)O)C(=O)O,water,323.15,12.89842566416436,mol/L
O=C(O)CC(O)(CC(=O)O)C(=O)O,water,328.15,13.60188349028797,mol/L
O=C(O)CC(O)(CC(=O)O)C(=O)O,water,333.15,14.533986019206267,mol/L
O=C(O)CC(O)(CC(=O)O)C(=O)O,water,338.15,15.702611565481286,mol/L
O=C(O)CC(O)C(=O)O,water,278.15,7.022087566683303,mol/L
O=C(O)CC(O)C(=O)O,water,283.15,7.667661171397815,mol/L
O=C(O)CC(O)C(=O)O,water,288.15,8.419190207448898,mol/L
O=C(O)CC(O)C(=O)O,water,293.15,9.427339946513356,mol/L
O=C(O)CC(O)C(=O)O,water,298.15,10.369896771292662,mol/L
O=C(O)CC(O)C(=O)O,water,303.15,11.167835821659882,mol/L
O=C(O)CC(O)C(=O)O,water,308.15,12.194384885475644,mol/L
O=C(O)CC(O)C(=O)O,water,313.15,13.563436252441676,mol/L
O=C(O)CC(O)C(=O)O,water,318.65,14.555287745076257,mol/L
O=C(O)CC(O)C(=O)O,water,323.15,16.502852280313217,mol/L
O=C(O)CC(O)C(=O)O,water,328.15,18.063651252167336,mol/L
O=C(O)CC(O)C(=O)O,water,333.15,20.0938584836438,mol/L
O=C(O)CC(O)C(=O)O,water,338.15,22.655249643849405,mol/L
O=C(O)CCC(=O)O,water,278.15,0.300807491708647,mol/L
O=C(O)CCC(=O)O,water,283.15,0.379933534154929,mol/L
O=C(O)CCC(=O)O,water,288.15,0.4805234219788672,mol/L
O=C(O)CCC(=O)O,water,293.15,0.6117568881326466,mol/L
O=C(O)CCC(=O)O,water,298.15,0.749997407047462,mol/L
O=C(O)CCC(=O)O,water,303.15,0.8935272311253618,mol/L
O=C(O)CCC(=O)O,water,308.15,1.084743915423192,mol/L
O=C(O)CCC(=O)O,water,313.15,1.3451135691027298,mol/L
O=C(O)CCC(=O)O,water,318.65,1.6768453972071402,mol/L
O=C(O)CCC(=O)O,water,323.15,2.0186748932079093,mol/L
O=C(O)CCC(=O)O,water,328.15,2.4208440053585543,mol/L
O=C(O)CCC(=O)O,water,333.15,2.789128609805875,mol/L
O=C(O)CCC(=O)O,water,338.15,3.488403902607772,mol/L
O=C(O)CCCCC(=O)O,water,278.15,0.0683584689267716,mol/L
O=C(O)CCCCC(=O)O,water,283.15,0.0794681217899575,mol/L
O=C(O)CCCCC(=O)O,water,288.15,0.1078002509992894,mol/L
O=C(O)CCCCC(=O)O,water,293.15,0.1327470127932709,mol/L
O=C(O)CCCCC(=O)O,water,298.15,0.1704340568676561,mol/L
O=C(O)CCCCC(=O)O,water,303.15,0.2113757830322705,mol/L
O=C(O)CCCCC(=O)O,water,308.15,0.2639030171069189,mol/L
O=C(O)CCCCC(=O)O,water,313.15,0.3430528225335141,mol/L
O=C(O)CCCCC(=O)O,water,318.65,0.4672024634781953,mol/L
O=C(O)CCCCC(=O)O,water,323.15,0.598797403296148,mol/L
O=C(O)CCCCC(=O)O,water,328.15,0.8433755296322404,mol/L
O=C(O)CCCCC(=O)O,water,333.15,1.1906334575691713,mol/L
O=C(O)CCCCC(=O)O,water,338.15,1.3595834226989332,mol/L
O=C(O)CCCC(=O)O,water,279.15,4.396868115815184,mol/L
O=C(O)CCCC(=O)O,water,281.15,4.718169706706403,mol/L
O=C(O)CCCC(=O)O,water,284.15,5.156578696438849,mol/L
O=C(O)CCCC(=O)O,water,286.15,6.198138571757184,mol/L
O=C(O)CCCC(=O)O,water,289.15,7.454276852858956,mol/L
O=C(O)CCCC(=O)O,water,291.15,8.173217034507326,mol/L
O=C(O)CCCC(=O)O,water,293.15,8.908039650326865,mol/L
O=C(O)CCCC(=O)O,water,298.15,10.542008643590655,mol/L
O=C(O)CCCC(=O)O,water,302.15,12.841805854606338,mol/L
O=C(O)CCCC(=O)O,water,304.15,13.821290109223686,mol/L
O=C(O)CCCC(=O)O,water,307.15,15.216257504226482,mol/L
O=C(O)CCCC(=O)O,water,310.15,16.994715288280176,mol/L
O=C(O)CCCC(=O)O,water,312.15,18.297673212467696,mol/L
O=C(O)CCCC(=O)O,water,316.15,21.467885463474666,mol/L
O=C(O)CCCC(=O)O,water,317.15,22.11286537718848,mol/L
O=C(O)CCCC(=O)O,water,318.15,22.331089113733675,mol/L
O=C(O)CCCC(=O)O,water,320.55,24.3935339845334,mol/L
O=C(O)CCCC(=O)O,water,323.15,26.61220011592399,mol/L
O=C(O)CCCC(=O)O,water,327.65,30.121767605376228,mol/L
O=C(O)CCCC(=O)O,water,329.15,36.18625315652635,mol/L
O=C(O)CCCC(=O)O,water,332.15,39.44429647701436,mol/L
O=C(O)CCCC(=O)O,water,334.25,40.16769832127988,mol/L
O=C(O)CCCC(=O)O,water,336.15,49.89659957698086,mol/L
O=C(O)CCCC(=O)O,water,342.15,63.06210245154469,mol/L
O=C(O)CCCCCC(=O)O,water,279.15,0.1136865724120173,mol/L
O=C(O)CCCCCC(=O)O,water,281.15,0.1174104040151101,mol/L
O=C(O)CCCCCC(=O)O,water,284.15,0.1365016661795623,mol/L
O=C(O)CCCCCC(=O)O,water,289.15,0.2324785775227171,mol/L
O=C(O)CCCCCC(=O)O,water,291.15,0.2640530188539213,mol/L
O=C(O)CCCCCC(=O)O,water,293.15,0.3168065322298148,mol/L
O=C(O)CCCCCC(=O)O,water,297.15,0.411421517819217,mol/L
O=C(O)CCCCCC(=O)O,water,298.15,0.4218805773587262,mol/L
O=C(O)CCCCCC(=O)O,water,302.15,0.5056820757456044,mol/L
O=C(O)CCCCCC(=O)O,water,304.15,0.5545358784782265,mol/L
O=C(O)CCCCCC(=O)O,water,307.15,0.62915833017345,mol/L
O=C(O)CCCCCC(=O)O,water,310.15,0.7353065425090781,mol/L
O=C(O)CCCCCC(=O)O,water,313.15,1.046715413994732,mol/L
O=C(O)CCCCCC(=O)O,water,316.15,2.077483936882816,mol/L
O=C(O)CCCCCC(=O)O,water,318.15,2.673908964943688,mol/L
O=C(O)CCCCCC(=O)O,water,320.65,3.4060675566942544,mol/L
O=C(O)CCCCCC(=O)O,water,323.15,4.616632734354574,mol/L
O=C(O)CCCCCC(=O)O,water,327.98,8.86154763993719,mol/L
O=C(O)CCCCCC(=O)O,water,333.15,12.710573898455078,mol/L
O=C(O)CCCCCC(=O)O,water,337.65,19.23872344841878,mol/L
O=C(O)CCCCCC(=O)O,water,342.15,26.470639581795275,mol/L
O=C(O)c1ccccc1C(=O)O,water,283.65,0.0157415487328626,mol/L
O=C(O)c1ccccc1C(=O)O,water,296.15,0.0393037661435626,mol/L
O=C(O)c1ccccc1C(=O)O,water,298.15,0.0421666651791201,mol/L
O=C(O)c1ccccc1C(=O)O,water,302.65,0.0517537293393399,mol/L
O=C(O)c1ccccc1C(=O)O,water,307.15,0.0589025580980677,mol/L
O=C(O)c1ccccc1C(=O)O,water,309.15,0.0659386174702919,mol/L
O=C(O)c1ccccc1C(=O)O,water,311.15,0.0695929006944034,mol/L
O=C(O)c1ccccc1C(=O)O,water,315.15,0.0832272218143485,mol/L
O=C(O)c1ccccc1C(=O)O,water,317.15,0.0903855600062183,mol/L
O=C(O)c1ccccc1C(=O)O,water,318.15,0.0904575326336941,mol/L
O=C(O)c1ccccc1C(=O)O,water,319.15,0.0996263353238887,mol/L
O=C(O)c1ccccc1C(=O)O,water,320.15,0.1126491284306213,mol/L
O=C(O)c1ccccc1C(=O)O,water,323.15,0.1224133350077477,mol/L
O=C(O)c1ccccc1C(=O)O,water,327.15,0.1363167557004271,mol/L
O=C(O)c1ccccc1C(=O)O,water,334.15,0.1765958732175942,mol/L
O=C(O)c1ccccc1C(=O)O,water,338.15,0.2188124113229136,mol/L
O=C(O)c1ccccc1O,water,283.15,0.0110896461859124,mol/L
O=C(O)c1ccccc1O,water,298.15,0.0184528205998769,mol/L
O=C(O)c1ccccc1O,water,307.15,0.0243580441945209,mol/L
O=C(O)c1ccccc1O,water,317.15,0.0314993364508841,mol/L
O=C(O)c1ccccc1O,water,318.15,0.0372481060160618,mol/L
O=C(O)c1ccccc1O,water,320.15,0.0369301692802509,mol/L
O=C(O)c1ccccc1O,water,323.15,0.0407529734874772,mol/L
O=C(O)c1ccccc1O,water,324.15,0.043089370118185,mol/L
O=C(O)c1ccccc1O,water,325.15,0.0464721025246252,mol/L
O=C(O)c1ccccc1O,water,327.15,0.0511709727513025,mol/L
O=C(O)c1ccccc1O,water,328.15,0.0528235269761981,mol/L
O=C(O)c1ccccc1O,water,330.65,0.060615687299485,mol/L
O=C(O)c1ccccc1O,water,334.65,0.0713138141649185,mol/L
O=C(O)c1ccccc1O,water,339.15,0.0811756283445736,mol/L
O=C(O)c1ccco1,water,279.15,0.2291269723460679,mol/L
O=C(O)c1ccco1,water,280.15,0.2307967451417819,mol/L
O=C(O)c1ccco1,water,283.65,0.2401989878625,mol/L
O=C(O)c1ccco1,water,284.15,0.2578228079499937,mol/L
O=C(O)c1ccco1,water,285.15,0.2626667169329413,mol/L
O=C(O)c1ccco1,water,289.15,0.2692402639875055,mol/L
O=C(O)c1ccco1,water,294.15,0.3530733155555398,mol/L
O=C(O)c1ccco1,water,298.15,0.4443666493042562,mol/L
O=C(O)c1ccco1,water,301.15,0.4943430433944498,mol/L
O=C(O)c1ccco1,water,302.15,0.5529582015226345,mol/L
O=C(O)c1ccco1,water,307.15,0.6992594594008009,mol/L
O=C(O)c1ccco1,water,309.15,0.7259458905740102,mol/L
O=C(O)c1ccco1,water,311.15,0.863247293245188,mol/L
O=C(O)c1ccco1,water,315.15,1.2990431626410774,mol/L
O=C(O)c1ccco1,water,317.15,1.4481826140018486,mol/L
O=C(O)c1ccco1,water,319.8,1.7521161542898136,mol/L
O=C(O)c1ccco1,water,323.15,2.963272912076423,mol/L
O=C(O)c1ccco1,water,325.15,3.8977409676713832,mol/L
O=C(O)c1ccco1,water,327.15,4.263089091675079,mol/L
O=C(O)c1ccco1,water,327.65,4.3754492213731,mol/L
O=C(O)c1ccco1,water,328.15,5.4596415791129385,mol/L
O=C(O)c1ccco1,water,330.65,8.050291576661486,mol/L
O=C(O)c1ccco1,water,333.2,9.166518105618618,mol/L
O=C(O)c1ccco1,water,334.55,9.204102549729674,mol/L
O=C(O)c1ccco1,water,336.15,13.554354055603014,mol/L
O=C(O)c1ccco1,water,341.15,19.260826371269687,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,280.15,1.1292622010278797,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,281.15,1.165053471621897,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,283.15,1.2210457625051483,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,285.15,1.279391466445806,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,289.15,1.4638502848352606,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,294.15,1.7039299205070877,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,298.15,1.9088619400108529,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,302.15,2.207699906206836,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,307.15,2.5603746877311577,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,309.15,2.6487527973895446,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,312.15,2.8785625980208787,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,316.15,3.262185221982183,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,317.15,3.2923217926196204,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,318.15,3.4121975690606368,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,320.85,3.593995570800899,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,321.65,3.746392481214911,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,323.15,3.898227563459195,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,323.55,3.958561026902785,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,324.15,4.021198800997737,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,325.65,4.339441572630046,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,327.15,4.3688539643065,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,327.25,4.471614602922625,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,328.15,4.5992216242021975,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,333.15,4.847858909945517,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,335.15,4.958004052692267,mol/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,water,338.15,5.284721134289719,mol/L
CC(=O)CCC(=O)O,water,280.15,12.216783719765008,mol/L
CC(=O)CCC(=O)O,water,283.15,15.072773367056786,mol/L
CC(=O)CCC(=O)O,water,287.65,21.37714553471996,mol/L
CC(=O)CCC(=O)O,water,293.95,33.056309587132866,mol/L
CC(=O)CCC(=O)O,water,298.15,44.99083130507029,mol/L
CC(=O)CCC(=O)O,water,303.25,59.63230918101859,mol/L
O=C(O)CCCCCCC(=O)O,water,280.15,0.0053011140832059,mol/L
O=C(O)CCCCCCC(=O)O,water,285.85,0.0070964290321075,mol/L
O=C(O)CCCCCCC(=O)O,water,291.85,0.0097841279532604,mol/L
O=C(O)CCCCCCC(=O)O,water,298.15,0.0138619956065641,mol/L
O=C(O)CCCCCCC(=O)O,water,305.65,0.0188600951229029,mol/L
O=C(O)CCCCCCC(=O)O,water,307.65,0.0203992610906699,mol/L
O=C(O)CCCCCCC(=O)O,water,313.15,0.023158779763361,mol/L
O=C(O)CCCCCCC(=O)O,water,317.65,0.0266825380372534,mol/L
O=C(O)CCCCCCC(=O)O,water,323.35,0.0317651813141982,mol/L
O=C(O)CCCCCCC(=O)O,water,325.85,0.0350791034155281,mol/L
O=C(O)CCCCCCC(=O)O,water,334.65,0.0550798208903747,mol/L
O=C(O)CCCCCCC(=O)O,water,337.15,0.0637378017466948,mol/L
O=C(O)CCCCCCC(=O)O,water,343.25,0.0812036796629451,mol/L
O=C(O)CCCCCCC(=O)O,water,349.65,0.1150193523353548,mol/L
O=C(O)CCCCCCCC(=O)O,water,280.15,0.0032971184133633,mol/L
O=C(O)CCCCCCCC(=O)O,water,285.85,0.0045106551425744,mol/L
O=C(O)CCCCCCCC(=O)O,water,291.85,0.0064687787199653,mol/L
O=C(O)CCCCCCCC(=O)O,water,298.15,0.0094435611131578,mol/L
O=C(O)CCCCCCCC(=O)O,water,307.85,0.0158313154420847,mol/L
O=C(O)CCCCCCCC(=O)O,water,316.15,0.0184737080351112,mol/L
O=C(O)CCCCCCCC(=O)O,water,325.75,0.0263886961655301,mol/L
O=C(O)CCCCCCCC(=O)O,water,330.15,0.0382673000295786,mol/L
O=C(O)CCCCCCCC(=O)O,water,334.65,0.0508343387446242,mol/L
O=C(O)CCCCCCCC(=O)O,water,338.15,0.0698138028386386,mol/L
O=C(O)CCCCCCCC(=O)O,water,344.15,0.0719131180473955,mol/L
O=C(O)CCCCCCCC(=O)O,water,347.65,0.0828362001362339,mol/L
O=C(O)CCCCCCCC(=O)O,water,353.05,0.1034520121470863,mol/L
O=C(O)CCCCCCCC(=O)O,water,357.65,0.0931007081652582,mol/L
O=C(O)CO,water,280.15,14.207063066635628,mol/L
O=C(O)CO,water,284.05,19.73983839690111,mol/L
O=C(O)CO,water,289.15,25.558501995030117,mol/L
O=C(O)CO,water,293.85,30.57233462768887,mol/L
O=C(O)CO,water,298.15,32.434859662942785,mol/L
O=C(O)CO,water,303.25,35.05278549584413,mol/L
O=C(O)CO,water,309.15,37.4829445957727,mol/L
O=C(O)CO,water,313.15,39.65499567926855,mol/L
O=C(O)CO,water,321.15,42.69596324050945,mol/L
O=C(O)CO,water,322.15,42.76332000912643,mol/L
O=C(O)CO,water,328.15,45.80857461087528,mol/L
O=C(O)CO,water,332.65,47.6581522432166,mol/L
O=C(O)CO,water,337.65,50.296866244911335,mol/L
O=C(O)CO,water,343.15,52.14634863104276,mol/L
O=C(O)CO,water,348.15,54.4165657735637,mol/L
O=C(O)CO,water,353.05,55.61200353618126,mol/L
O=C(O)CO,water,357.65,57.40955412905343,mol/L
O=C(O)CO,water,361.25,58.40550770950876,mol/L
O=C(O)COCC(=O)O,water,278.25,2.1057487988649584,mol/L
O=C(O)COCC(=O)O,water,284.15,2.732260354512777,mol/L
O=C(O)COCC(=O)O,water,288.75,4.083715471917995,mol/L
O=C(O)COCC(=O)O,water,293.75,4.477223361844791,mol/L
O=C(O)COCC(=O)O,water,296.65,4.965270456910718,mol/L
O=C(O)COCC(=O)O,water,301.25,6.4048511979807055,mol/L
O=C(O)COCC(=O)O,water,310.65,8.114096919539632,mol/L
O=C(O)COCC(=O)O,water,313.15,8.891711417411544,mol/L
O=C(O)COCC(=O)O,water,321.15,10.495076814586216,mol/L
O=C(O)COCC(=O)O,water,323.15,11.00332266033958,mol/L
O=C(O)COCC(=O)O,water,327.65,12.687684983982784,mol/L
O=C(O)COCC(=O)O,water,332.65,14.085464765719378,mol/L
O=C(O)COCC(=O)O,water,338.15,15.343005086668258,mol/L
O=C(O)COCC(=O)O,water,343.15,17.054931990896883,mol/L
O=C(O)COCC(=O)O,water,348.15,18.39526718340222,mol/L
O=C(O)COCC(=O)O,water,353.05,19.750981650082124,mol/L
O=C(O)COCC(=O)O,water,357.15,21.39334311243464,mol/L
O=C(O)COCC(=O)O,water,361.35,22.43861997005048,mol/L
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,water,293.2,0.0009064751048802,mol/L
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,water,298.2,0.0010648467648182,mol/L
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,water,303.2,0.0012798983185835,mol/L
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,water,308.2,0.0014896005733585,mol/L
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,water,313.2,0.0017769263579223,mol/L
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,water,318.2,0.0020284531561467,mol/L
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,water,323.2,0.0023351935645747,mol/L
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,water,298.15,6.918201820108645e-05,mol/L
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,water,303.15,0.0001033510397832,mol/L
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,water,313.15,0.0001889162516463,mol/L
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,water,323.15,0.0003597882275435,mol/L
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,water,333.15,0.0005621462286296,mol/L
O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-c1nonc1[N+](=O)[O-],water,312.55,0.7346477253759672,mol/L
O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-c1nonc1[N+](=O)[O-],water,317.15,0.8685882288909782,mol/L
O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-c1nonc1[N+](=O)[O-],water,322.55,1.0494273488963757,mol/L
O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-c1nonc1[N+](=O)[O-],water,328.55,1.2849560187314693,mol/L
O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-c1nonc1[N+](=O)[O-],water,334.25,1.548174409711364,mol/L
O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-c1nonc1[N+](=O)[O-],water,340.95,1.9203061493491145,mol/L
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12.O.O.O,water,278.15,0.0226674684587375,mol/L
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12.O.O.O,water,283.15,0.0247274376917831,mol/L
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12.O.O.O,water,288.15,0.0282875922607182,mol/L
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12.O.O.O,water,293.15,0.0308084217664813,mol/L
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12.O.O.O,water,298.15,0.0365577262596835,mol/L
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12.O.O.O,water,303.15,0.043275410721315,mol/L
Nc1cccc(N)c1,water,278.15,0.5210669047285467,mol/L
Nc1cccc(N)c1,water,280.65,0.6457059402669977,mol/L
Nc1cccc(N)c1,water,283.15,0.810769164224618,mol/L
Nc1cccc(N)c1,water,285.65,1.0111597653507074,mol/L
Nc1cccc(N)c1,water,288.15,1.2649516922344697,mol/L
Nc1cccc(N)c1,water,290.65,1.55003597148575,mol/L
Nc1cccc(N)c1,water,293.15,1.9146408730476636,mol/L
Nc1cccc(N)c1,water,295.65,2.319495856668724,mol/L
Nc1cccc(N)c1,water,298.15,2.9067916160453247,mol/L
Nc1cccc(N)c1,water,300.65,3.580438599104191,mol/L
Nc1cccc(N)c1,water,303.15,4.423097935001964,mol/L
Nc1cccc(N)c1,water,305.65,5.388498706230034,mol/L
Nc1cccc(N)c1,water,308.15,6.632227459654326,mol/L
Nc1cccc(N)c1,water,310.65,8.114096919539632,mol/L
Nc1cccc(N)c1,water,313.15,9.972092662830578,mol/L
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,water,293.15,0.0004266597937455,mol/L
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,water,298.15,0.0005534609883983,mol/L
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,water,303.15,0.0006632219470064,mol/L
