Temperature_K,MW,LogP,TPSA,Solvent_water
298,227.13199999999998,1.7196200000000006,129.42000000000002,1.0
298,212.24800000000002,2.903100000000001,37.3,1.0
298,166.002,-5.992,0.0,1.0
298,178.23099999999997,2.6823000000000006,37.3,1.0
298,366.63400000000007,6.091800000000006,32.34,1.0
298,158.24099999999999,2.5199000000000007,26.3,1.0
298,122.551,1.7702,26.3,1.0
298,160.10399999999996,-3.2402999999999986,60.36,1.0
298,133.405,2.376500000000001,0.0,1.0
298,162.18800000000002,2.2203999999999997,26.3,1.0
298,188.22299999999998,1.0911,44.760000000000005,1.0
298,91.0,-0.0049,0.0,1.0
298,147.004,2.993400000000001,0.0,1.0
298,136.19400000000002,1.52982,20.23,1.0
298,126.586,2.6484200000000007,0.0,1.0
298,325.3,1.51172,89.25,1.0
298,144.55700000000002,1.7511999999999999,40.46,1.0
298,152.237,1.9695,20.23,1.0
298,142.24199999999996,2.1935000000000002,20.23,1.0
298,192.00099999999998,2.901600000000001,43.14,1.0
298,551.2970000000003,-3.315399999999995,171.79,1.0
298,261.97499999999997,-5.093099999999998,175.62,1.0
298,401.3330000000001,-4.499599999999996,165.14,1.0
298,101.19300000000001,1.5253999999999999,26.02,1.0
298,428.4780000000003,1.7627,106.59,1.0
298,121.18299999999995,1.7526,3.24,1.0
298,243.28399999999996,0.41099999999999987,83.47,1.0
298,26.037999999999997,0.24939999999999998,0.0,1.0
298,134.17799999999997,2.2793,17.07,1.0
298,162.23199999999997,2.7966000000000015,17.07,1.0
298,223.253,1.6687,80.39,1.0
298,264.40899999999993,3.7401000000000026,37.3,1.0
298,175.22799999999998,2.4111000000000002,52.37,1.0
298,170.296,3.237700000000002,9.23,1.0
298,184.279,2.9320000000000013,26.3,1.0
298,261.346,3.2635000000000023,37.38,1.0
298,797.056,9.021720000000002,150.53999999999996,1.0
298,217.31199999999995,3.372620000000002,44.019999999999996,1.0
298,144.479,0.6457,0.0,1.0
298,356.44300000000015,5.753300000000006,55.760000000000005,1.0
298,447.561,-1.0791999999999997,256.5,1.0
298,160.10399999999996,-3.2402999999999986,60.36,1.0
298,407.91000000000025,3.1751000000000023,80.25999999999999,1.0
298,151.253,3.282580000000002,23.79,1.0
298,181.14699999999996,1.5200999999999998,69.44,1.0
298,300.35800000000006,3.318500000000001,73.58,1.0
298,167.25799999999998,2.9588900000000002,15.79,1.0
298,410.4120000000002,0.6089999999999994,161.5,1.0
298,240.25799999999998,2.704200000000001,43.370000000000005,1.0
298,151.165,2.21164,43.14,1.0
298,167.25799999999998,2.9588900000000002,15.79,1.0
298,162.192,0.9279,32.34,1.0
298,140.613,2.7338200000000006,0.0,1.0
298,118.17899999999996,2.7197000000000005,0.0,1.0
298,164.204,2.1293,29.46,1.0
298,151.18999999999997,1.5896,32.86,1.0
298,391.594,5.958400000000009,77.75999999999999,1.0
298,168.152,1.1856,78.38999999999999,1.0
298,116.189,-5.2416,60.36,1.0
298,212.13799999999998,-12.993099999999997,220.69,1.0
298,114.094,1.9648,0.0,1.0
298,197.32199999999997,2.9693000000000014,20.310000000000002,1.0
298,172.42,-2.4495000000000005,63.19,1.0
298,170.252,2.541900000000001,26.3,1.0
298,750.9399999999997,6.757320000000006,218.98,1.0
298,101.193,1.3481,3.24,1.0
298,206.32899999999992,3.738100000000003,17.07,1.0
298,151.18999999999997,1.5896,32.86,1.0
298,351.4190000000001,-0.9891999999999961,106.53,1.0
298,316.39700000000005,2.7547000000000015,58.92,1.0
298,101.19299999999998,1.3927999999999998,12.03,1.0
298,101.19300000000001,1.5253999999999999,26.02,1.0
298,580.5390000000004,-1.1652000000000018,225.05999999999997,1.0
298,206.72899999999998,-3.8946000000000005,80.25999999999999,1.0
298,84.31299999999999,-2.8278000000000003,63.19,1.0
298,134.22199999999998,3.2001000000000017,0.0,1.0
298,278.348,3.3122000000000025,52.60000000000001,1.0
298,470.5630000000003,3.119900000000002,129.26,1.0
298,161.031,3.1628000000000016,0.0,1.0
298,278.348,3.600400000000003,52.60000000000001,1.0
298,212.33299999999997,3.847800000000002,37.3,1.0
298,228.28799999999993,2.2291999999999996,52.60000000000001,1.0
298,136.238,2.9987000000000013,0.0,1.0
298,348.382,4.766160000000004,34.14,1.0
298,269.51699999999994,6.029300000000006,3.24,1.0
298,116.161,-3.2584,63.19,1.0
298,274.301,2.4766000000000004,83.04999999999998,1.0
298,198.21799999999996,1.2249999999999999,52.6,1.0
298,151.18999999999997,1.5896,32.86,1.0
298,132.16199999999998,1.8987,17.07,1.0
298,67.519,-4.137899999999999,27.64,1.0
298,327.572,4.026200000000004,44.760000000000005,1.0
298,354.53700000000003,7.043060000000007,0.0,1.0
298,136.23799999999997,3.4750000000000023,0.0,1.0
298,228.24699999999999,2.749200000000001,46.53,1.0
298,130.23100000000002,2.3392000000000013,20.23,1.0
298,129.16199999999998,2.2233799999999997,23.79,1.0
298,281.311,-0.13809999999999972,123.75999999999999,1.0
298,192.30199999999996,3.5141000000000027,17.07,1.0
298,158.285,3.119400000000002,20.23,1.0
298,74.07900000000001,0.17930000000000001,26.3,1.0
298,217.20199999999997,0.2136999999999999,117.69,1.0
298,137.18199999999996,0.8934,46.25,1.0
298,540.5990000000002,-0.6578299999999975,159.56,1.0
298,222.28400000000002,2.660100000000001,35.53,1.0
298,168.152,1.1856,78.38999999999999,1.0
298,97.457,0.6457,0.0,1.0
298,306.2710000000001,-1.6810999999999965,155.68,1.0
298,148.083,1.8094999999999997,20.23,1.0
298,116.15999999999998,1.6513,37.3,1.0
298,360.4470000000002,2.5276000000000005,99.13000000000001,1.0
298,182.26299999999998,2.541900000000001,26.3,1.0
298,197.27799999999996,2.6596800000000007,50.09,1.0
298,972.8600000000001,-3.2176,131.46999999999997,1.0
298,349.4120000000001,0.3181000000000002,112.72999999999999,1.0
298,198.269,2.4418000000000006,52.04,1.0
298,217.31199999999998,3.692700000000002,21.259999999999998,1.0
298,346.46400000000017,3.2666000000000013,71.06,1.0
298,142.242,2.935900000000001,17.07,1.0
298,180.20299999999997,1.76684,46.53,1.0
298,180.20299999999997,1.76684,46.53,1.0
298,97.11699999999998,0.7383000000000001,39.16,1.0
298,100.03900000000002,0.5410000000000001,20.23,1.0
298,295.6,0.6729999999999998,46.150000000000006,1.0
298,176.212,0.6025999999999998,44.760000000000005,1.0
298,248.35099999999997,1.3739,53.99000000000001,1.0
298,144.55700000000002,1.7511999999999999,40.46,1.0
298,226.34799999999993,3.3011000000000017,27.69,1.0
298,41.053,0.52988,23.79,1.0
298,90.122,-0.24880000000000008,40.46,1.0
298,222.46499999999995,2.1552,27.69,1.0
298,67.519,-4.137899999999999,27.64,1.0
298,204.22199999999998,-3.2476999999999983,77.43,1.0
298,92.09400000000001,-1.6681000000000001,60.69,1.0
298,160.10399999999996,-3.2402999999999986,60.36,1.0
298,210.15899999999996,-1.1131999999999982,0.0,1.0
298,165.708,-1.1131999999999982,0.0,1.0
298,132.23199999999997,-5.095999999999998,63.519999999999996,1.0
298,301.4630000000001,3.9626000000000037,64.77,1.0
298,34.014,0.01739999999999997,40.46,1.0
298,585.5490000000003,-4.779529999999994,244.66,1.0
298,152.149,1.39882,57.53,1.0
298,68.075,1.2796,13.14,1.0
298,122.16699999999996,1.7399,20.23,1.0
298,183.11899999999997,0.9985999999999999,100.66999999999999,1.0
298,198.269,2.4418000000000006,52.04,1.0
298,144.258,2.7293000000000016,20.23,1.0
298,763.4659999999997,18.25189999999998,24.06,1.0
298,154.253,2.6714000000000016,20.23,1.0
298,151.165,2.21164,43.14,1.0
298,161.03099999999995,3.078800000000001,0.0,1.0
298,117.15099999999995,1.75268,23.79,1.0
298,142.242,2.6477000000000013,17.07,1.0
298,256.34499999999997,3.922280000000003,40.46,1.0
298,162.23199999999997,2.7966000000000015,17.07,1.0
298,228.24699999999999,2.749200000000001,46.53,1.0
298,164.204,2.1398,26.3,1.0
298,118.17899999999996,2.7197000000000005,0.0,1.0
298,349.492,4.932000000000005,43.370000000000005,1.0
298,200.36599999999996,4.289700000000004,20.23,1.0
298,398.07900000000024,-5.633399999999998,140.62,1.0
298,235.215,-1.8710000000000013,193.45,1.0
298,228.33199999999994,3.764400000000003,35.53,1.0
298,513.5090000000001,2.2045000000000012,43.78,1.0
298,214.30499999999992,3.216800000000002,43.370000000000005,1.0
298,289.54499999999996,5.144700000000002,29.46,1.0
298,263.42499999999995,4.0488000000000035,23.47,1.0
298,170.296,3.7161000000000026,17.07,1.0
298,208.30100000000002,3.6684000000000028,18.46,1.0
298,186.295,3.3001000000000023,26.3,1.0
298,204.335,2.675800000000001,26.3,1.0
298,110.19999999999999,2.918800000000002,0.0,1.0
298,146.71099999999998,-3.5163,80.25999999999999,1.0
298,244.33099999999993,3.4467000000000017,74.6,1.0
298,134.22199999999998,3.2001000000000017,0.0,1.0
298,278.348,3.600400000000003,52.60000000000001,1.0
298,198.30599999999998,3.1544000000000016,26.3,1.0
298,289.54499999999996,5.144700000000002,29.46,1.0
298,255.1,4.491300000000002,29.46,1.0
298,368.6500000000001,6.3158000000000065,32.34,1.0
298,168.32399999999998,4.681200000000004,0.0,1.0
298,455.4510000000002,1.7648000000000004,120.54999999999998,1.0
298,258.405,4.525200000000004,9.23,1.0
298,58.319,-0.7343999999999999,60.0,1.0
298,86.373,-2.4277999999999986,46.12,1.0
298,578.9660000000003,11.14319999999999,26.3,1.0
298,426.7290000000003,9.051700000000002,9.23,1.0
298,426.7290000000003,9.051700000000002,9.23,1.0
298,578.9660000000003,11.14319999999999,26.3,1.0
298,206.32899999999992,4.048300000000003,17.07,1.0
298,186.33899999999997,3.8996000000000035,20.23,1.0
298,121.631,0.01188,23.79,1.0
298,380.5320000000002,3.9674200000000033,32.78,1.0
298,387.4010000000001,4.1945000000000014,105.75,1.0
298,326.288,5.331500000000003,44.760000000000005,1.0
298,452.5470000000003,5.0087000000000055,71.06,1.0
298,236.39899999999994,4.408000000000004,9.23,1.0
298,236.39899999999994,4.408000000000004,9.23,1.0
298,276.42,5.049400000000005,18.46,1.0
298,291.517,-1.118,85.5,1.0
298,457.8360000000003,-7.341000000000001,189.57,1.0
298,457.8360000000003,-7.341000000000001,189.57,1.0
298,743.7269999999997,9.033500000000005,78.90000000000002,1.0
298,167.21099999999998,3.3211000000000013,15.79,1.0
298,380.4440000000002,3.805640000000002,92.34,1.0
298,320.348,3.7561000000000018,78.43,1.0
298,311.7680000000001,4.759520000000003,49.33,1.0
298,195.26100000000002,-0.5303999999999999,90.0,1.0
298,58.319,-0.7343999999999999,60.0,1.0
298,86.373,-2.4277999999999986,46.12,1.0
298,238.38100000000003,3.6915000000000022,24.92,1.0
298,127.6,-0.3808,0.0,1.0
298,258.405,4.525200000000004,9.23,1.0
298,888.954,5.548440000000005,197.32,1.0
298,258.405,4.525200000000004,9.23,1.0
298,226.35999999999996,4.102300000000004,26.3,1.0
298,288.368,3.6788000000000025,35.53,1.0
298,198.30599999999995,3.3221000000000016,26.3,1.0
298,293.322,3.806300000000002,58.56,1.0
298,264.284,3.5581600000000018,66.03999999999999,1.0
298,639.0280000000001,7.55640000000001,120.72,1.0
298,416.06500000000034,7.627200000000006,0.0,1.0
298,372.997,-0.3564,85.5,1.0
298,184.32299999999998,4.106200000000003,17.07,1.0
298,222.46499999999995,2.1552,27.69,1.0
298,281.44300000000004,6.428900000000006,12.03,1.0
298,58.319,-0.7343999999999999,60.0,1.0
298,86.373,-2.4277999999999986,46.12,1.0
298,212.296,3.8034000000000017,24.06,1.0
298,288.368,3.6788000000000025,35.53,1.0
298,291.517,-1.118,85.5,1.0
298,402.57200000000023,4.538800000000004,71.06,1.0
298,1021.3449999999998,11.835499999999987,186.49999999999997,1.0
298,272.388,3.6092000000000026,40.46,1.0
298,470.4400000000002,4.627800000000002,120.33,1.0
298,307.34900000000005,4.196400000000002,58.56,1.0
298,357.793,4.468300000000003,67.79,1.0
298,665.6610000000003,6.754900000000005,142.26999999999998,1.0
298,288.368,3.6788000000000025,35.53,1.0
298,288.368,3.6788000000000025,35.53,1.0
298,138.254,3.3668000000000022,0.0,1.0
298,449.4650000000002,6.354100000000004,67.0,1.0
298,346.34700000000015,3.5980000000000025,46.150000000000006,1.0
298,372.997,-0.3564,85.5,1.0
298,138.254,3.3888000000000025,0.0,1.0
298,468.5550000000003,3.0423,186.65999999999997,1.0
298,212.33299999999997,3.712200000000003,26.3,1.0
298,461.84000000000026,-7.341000000000001,189.57,1.0
298,184.323,3.962100000000003,17.07,1.0
298,373.5440000000001,5.064800000000004,9.72,1.0
298,578.5540000000003,-10.5414,240.77999999999997,1.0
298,214.39299999999994,4.679800000000005,20.23,1.0
298,88.906,-0.0025,0.0,1.0
298,424.5460000000001,6.764400000000005,34.14,1.0
298,1021.437,-1.3068,313.5,1.0
298,543.875,6.4737000000000045,40.46,1.0
298,296.40999999999997,4.964840000000005,40.46,1.0
298,457.8360000000003,-7.341000000000001,189.57,1.0
298,457.8360000000003,-7.341000000000001,189.57,1.0
298,424.4470000000002,0.0505199999999999,138.79,1.0
298,288.368,3.6788000000000025,35.53,1.0
298,224.38799999999998,4.003300000000003,20.23,1.0
298,340.5040000000002,5.061800000000005,52.60000000000001,1.0
298,312.365,3.726600000000003,52.6,1.0
298,312.365,3.726600000000003,52.6,1.0
298,312.365,3.726600000000003,52.6,1.0
298,202.052,-2.9234000000000004,120.72,1.0
298,242.40299999999988,4.670300000000005,18.46,1.0
298,220.35599999999997,4.295620000000003,20.23,1.0
298,543.875,6.4737000000000045,40.46,1.0
298,306.40200000000004,4.092400000000004,52.60000000000001,1.0
298,291.517,-1.118,85.5,1.0
298,361.9420000000001,2.317500000000001,6.48,1.0
298,574.4620000000002,8.9764,89.52000000000001,1.0
298,167.21099999999998,3.3211000000000013,15.79,1.0
298,410.4120000000002,0.6089999999999994,161.5,1.0
298,330.4240000000002,4.665600000000004,52.60000000000001,1.0
298,220.35599999999997,4.295620000000003,20.23,1.0
298,372.50500000000017,4.409200000000004,60.440000000000005,1.0
298,369.5900000000001,4.837100000000006,60.77000000000001,1.0
298,418.4420000000003,2.705800000000001,105.20000000000003,1.0
298,200.36599999999996,4.145600000000004,20.23,1.0
298,252.31300000000002,3.4857000000000022,26.3,1.0
298,327.553,5.356400000000005,49.33,1.0
298,297.741,4.451100000000001,49.33,1.0
298,103.12399999999997,1.5582799999999999,23.79,1.0
298,685.047,9.095500000000005,79.31,1.0
298,578.5540000000003,-10.5414,240.77999999999997,1.0
298,186.33899999999997,3.8996000000000035,20.23,1.0
298,286.4999999999999,5.211000000000006,40.46,1.0
298,370.6050000000001,4.043500000000002,46.17,1.0
298,370.6050000000001,4.043500000000002,46.17,1.0
298,264.40899999999993,4.180600000000004,26.3,1.0
298,370.6050000000001,4.043500000000002,46.17,1.0
298,300.4829999999999,5.303300000000005,57.53,1.0
298,664.34,7.93470000000001,120.72,1.0
298,370.6050000000001,4.043500000000002,46.17,1.0
298,412.40800000000013,4.344000000000002,68.74000000000001,1.0
298,412.40800000000013,4.344000000000002,68.74000000000001,1.0
298,521.6970000000002,0.0505199999999999,138.79,1.0
298,278.311,3.732260000000003,66.03999999999999,1.0
298,1205.976,26.759600000000063,80.92,1.0
298,181.32299999999998,4.430880000000004,23.79,1.0
298,340.5070000000001,5.900440000000006,40.46,1.0
298,167.21099999999998,3.3211000000000013,15.79,1.0
298,201.234,-8.988,0.0,1.0
298,447.561,-1.0791999999999997,256.5,1.0
298,138.254,3.3668000000000022,0.0,1.0
298,138.254,3.3668000000000022,0.0,1.0
298,639.0280000000001,7.55640000000001,120.72,1.0
298,287.167,3.826200000000002,34.14,1.0
298,291.517,-1.118,85.5,1.0
298,639.0280000000001,7.55640000000001,120.72,1.0
298,291.517,-1.118,85.5,1.0
298,304.52200000000005,6.159800000000006,24.06,1.0
298,438.6330000000002,9.3187,27.69,1.0
298,226.4039999999999,4.535700000000005,20.23,1.0
298,186.33899999999997,3.7555000000000027,20.23,1.0
298,240.012,-0.38330000000000003,0.0,1.0
298,285.89699999999993,3.6107999999999993,43.370000000000005,1.0
298,198.30599999999995,3.4662000000000024,26.3,1.0
298,2404.9409999999984,22.234900000000014,280.2,1.0
298,465.957,-1.118,85.5,1.0
298,270.372,3.817400000000003,37.3,1.0
298,220.35599999999997,4.295620000000003,20.23,1.0
298,2272.680000000001,27.00160000000004,105.20000000000002,1.0
298,262.43699999999995,5.932700000000007,20.23,1.0
298,392.5830000000002,7.400840000000007,40.46,1.0
298,219.287,4.583400000000003,12.03,1.0
298,578.5540000000003,-10.5414,240.77999999999997,1.0
298,104.905,-0.1213,17.07,1.0
298,225.80900000000003,-0.3614,85.5,1.0
298,210.36099999999996,4.3742000000000045,17.07,1.0
298,282.43100000000004,5.666800000000005,24.06,1.0
298,236.39899999999994,5.196600000000005,17.07,1.0
298,313.44100000000003,4.098080000000003,53.25,1.0
298,278.4359999999999,4.524600000000004,18.46,1.0
298,140.26999999999998,3.468700000000003,0.0,1.0
298,888.954,5.548440000000005,197.32,1.0
298,16.043,0.6361,0.0,1.0
298,196.29299999999998,4.477000000000004,0.0,1.0
298,335.8310000000001,4.779000000000004,48.42,1.0
298,220.35599999999997,4.295620000000003,20.23,1.0
298,357.62300000000005,5.534500000000007,43.7,1.0
298,578.5540000000003,-10.5414,240.77999999999997,1.0
298,434.6420000000004,8.793500000000003,44.760000000000005,1.0
298,284.4839999999999,6.332500000000007,37.3,1.0
298,252.39799999999994,4.780600000000004,26.3,1.0
298,335.8310000000001,4.779000000000004,48.42,1.0
298,302.45500000000004,5.022300000000005,36.92,1.0
298,339.17800000000005,3.6145000000000014,81.42,1.0
298,335.8310000000001,4.779000000000004,48.42,1.0
298,364.6240000000002,5.045200000000005,44.760000000000005,1.0
298,252.31300000000002,3.4857000000000022,26.3,1.0
298,246.30900000000003,4.726200000000004,20.23,1.0
298,234.726,4.112500000000003,17.07,1.0
298,795.07,10.877799999999992,133.52,1.0
298,362.497,-0.3564,85.5,1.0
298,201.234,-8.988,0.0,1.0
298,196.29299999999998,4.477000000000004,0.0,1.0
298,639.0280000000001,7.55640000000001,120.72,1.0
298,264.41900000000004,4.225700000000003,24.92,1.0
298,335.8310000000001,4.779000000000004,48.42,1.0
298,310.48500000000007,4.691400000000003,52.04,1.0
298,16.043,0.6361,0.0,1.0
298,270.372,4.805200000000005,18.46,1.0
298,424.4930000000002,4.228500000000004,71.06,1.0
298,639.0280000000001,7.55640000000001,120.72,1.0
298,377.53100000000006,7.733800000000007,12.03,1.0
298,2560.7229999999945,68.54113999999966,0.0,1.0
298,1590.843999999999,40.751839999999945,0.0,1.0
298,220.35599999999997,4.295620000000003,20.23,1.0
298,925.6969999999994,24.580600000000036,0.0,1.0
298,234.339,4.059800000000004,26.3,1.0
298,262.349,3.763800000000004,46.53,1.0
298,743.3460000000002,19.800799999999988,0.0,1.0
298,689.0840000000001,16.475799999999964,0.0,1.0
298,369.1600000000001,3.940500000000002,98.53999999999999,1.0
298,128.17399999999995,2.839800000000001,0.0,1.0
298,238.37099999999995,4.268400000000004,26.3,1.0
298,432.17599999999993,5.234600000000002,26.3,1.0
298,452.5310000000002,8.701700000000004,44.760000000000005,1.0
298,358.3530000000001,2.1361999999999997,74.76,1.0
298,242.23000000000002,2.615400000000001,52.6,1.0
298,214.39299999999994,4.679800000000005,20.23,1.0
298,390.5640000000003,6.433000000000007,52.60000000000001,1.0
298,452.5310000000002,8.701700000000004,44.760000000000005,1.0
298,338.294,5.002200000000004,0.0,1.0
298,264.41900000000004,4.225700000000003,24.92,1.0
298,63.546,-0.0025,0.0,1.0
298,214.39299999999994,4.679800000000005,20.23,1.0
298,1205.976,26.759600000000063,80.92,1.0
298,312.3690000000001,3.2249000000000017,67.42999999999999,1.0
298,149.317,-1.0375,17.07,1.0
298,240.38699999999992,4.614500000000004,26.3,1.0
298,290.322,4.756240000000004,52.06,1.0
298,323.44800000000015,3.514800000000003,0.0,1.0
298,196.29299999999998,4.477000000000004,0.0,1.0
298,162.276,4.009200000000003,0.0,1.0
298,438.3360000000001,4.635800000000003,167.19,1.0
298,312.45300000000003,3.8826000000000027,37.3,1.0
298,161.94499999999996,-0.7740999999999998,91.66999999999999,1.0
298,368.3690000000001,6.256760000000005,44.760000000000005,1.0
298,63.546,-0.0025,0.0,1.0
298,253.34900000000002,4.948200000000004,27.96,1.0
298,201.234,-8.988,0.0,1.0
298,236.26999999999998,3.0244000000000018,34.14,1.0
298,284.4839999999999,6.332500000000007,37.3,1.0
298,264.41900000000004,4.225700000000003,24.92,1.0
298,236.35800000000003,5.067700000000004,0.0,1.0
298,665.2410000000002,8.580400000000006,81.65,1.0
298,141.844,-6.3509,85.5,1.0
298,580.8060000000004,8.936000000000005,71.06,1.0
298,453.4110000000002,2.1093999999999995,172.14,1.0
298,184.32299999999998,3.916000000000003,12.53,1.0
298,212.37699999999995,4.696200000000004,12.53,1.0
298,192.30199999999996,2.9917000000000016,9.23,1.0
298,186.40299999999996,2.863600000000001,9.23,1.0
298,298.426,5.119380000000006,40.46,1.0
298,149.317,-1.0375,17.07,1.0
298,453.4110000000002,2.1093999999999995,172.14,1.0
298,300.266,2.5854,100.13000000000001,1.0
298,468.5550000000003,3.0423,186.65999999999997,1.0
298,916.1249999999993,-2.161800000000005,378.44999999999993,1.0
298,418.14900000000017,4.844500000000002,26.3,1.0
298,438.6330000000002,9.3187,27.69,1.0
298,653.5520000000004,-11.305900000000001,345.0,1.0
298,161.94499999999996,-0.7740999999999998,91.66999999999999,1.0
298,225.251,2.43452,50.94,1.0
298,208.21599999999998,2.4620000000000006,34.14,1.0
298,222.243,2.7704200000000014,34.14,1.0
298,273.291,3.3976000000000015,47.03,1.0
298,240.214,1.8731999999999998,74.6,1.0
298,240.214,1.8731999999999998,74.6,1.0
298,161.94499999999996,-0.7740999999999998,91.66999999999999,1.0
298,390.5640000000003,6.433000000000007,52.60000000000001,1.0
298,240.214,1.8731999999999998,74.6,1.0
298,260.34000000000003,5.1738000000000035,24.06,1.0
298,244.24599999999998,2.4130000000000003,52.60000000000001,1.0
298,639.0280000000001,7.55640000000001,120.72,1.0
298,543.875,6.4737000000000045,40.46,1.0
298,212.33599999999996,5.086600000000004,0.0,1.0
298,1991.6009999999997,14.394099999999991,280.2,1.0
298,240.214,1.8731999999999998,74.6,1.0
298,96.381,-0.9992000000000001,57.0,1.0
298,63.546,-0.0025,0.0,1.0
298,434.6420000000004,8.793500000000003,44.760000000000005,1.0
298,212.33599999999996,5.086600000000004,0.0,1.0
298,269.51699999999994,6.029300000000006,3.24,1.0
298,543.875,6.4737000000000045,40.46,1.0
298,121.631,0.01188,23.79,1.0
298,361.1580000000003,6.129400000000007,17.07,1.0
298,242.44699999999992,5.460000000000006,20.23,1.0
298,240.214,1.8731999999999998,74.6,1.0
298,351.40999999999997,1.8957999999999997,66.39,1.0
298,315.587,5.290800000000002,41.13,1.0
298,237.25799999999998,2.5037000000000003,46.17,1.0
298,223.19899999999998,-0.49960000000000004,17.07,1.0
298,302.45500000000004,5.022300000000005,36.92,1.0
298,362.497,-0.3564,85.5,1.0
298,240.214,1.8731999999999998,74.6,1.0
298,240.214,1.8731999999999998,74.6,1.0
298,204.35699999999997,4.7252000000000045,0.0,1.0
298,262.29200000000003,3.4448000000000016,0.0,1.0
298,204.35699999999997,4.7252000000000045,0.0,1.0
298,288.428,4.920400000000005,36.92,1.0
298,238.37399999999997,4.942000000000005,0.0,1.0
298,238.37399999999997,5.334000000000004,0.0,1.0
298,234.298,4.418800000000003,9.23,1.0
298,340.17600000000004,3.512400000000002,39.07,1.0
298,308.293,3.7059000000000015,92.47,1.0
298,296.62,2.8736000000000015,36.92,1.0
298,325.809,-0.3564,85.5,1.0
298,441.99400000000014,5.694400000000001,121.81,1.0
298,262.43699999999995,5.284700000000005,20.23,1.0
298,238.37399999999997,5.334000000000004,0.0,1.0
298,278.348,3.600400000000003,52.60000000000001,1.0
298,366.4789999999999,5.087600000000009,97.99000000000001,1.0
298,180.24699999999996,2.5048000000000004,37.3,1.0
298,296.62,2.8736000000000015,36.92,1.0
298,200.59,-0.0025,0.0,1.0
298,276.33900000000006,3.7155400000000025,41.46,1.0
298,242.40299999999993,4.8605000000000045,26.3,1.0
298,487.64700000000016,6.999600000000007,38.74,1.0
298,262.43699999999995,5.932700000000007,20.23,1.0
298,456.59200000000016,6.990600000000005,58.2,1.0
298,285.89699999999993,3.6107999999999993,43.370000000000005,1.0
298,311.5540000000001,6.336100000000007,20.310000000000002,1.0
298,211.17299999999997,1.5286999999999997,78.66999999999999,1.0
298,159.653,-0.4985,54.37,1.0
298,270.284,3.232240000000002,52.6,1.0
298,432.17599999999993,5.234600000000002,26.3,1.0
298,392.5830000000002,7.400840000000007,40.46,1.0
298,580.8060000000004,8.936000000000005,71.06,1.0
298,390.5640000000003,6.433000000000007,52.60000000000001,1.0
298,162.27599999999995,3.9334000000000033,0.0,1.0
298,162.27599999999995,3.9334000000000033,0.0,1.0
298,565.9680000000003,10.343199999999996,69.56,1.0
298,338.4880000000001,5.650200000000006,36.92,1.0
298,256.42999999999995,5.552300000000005,37.3,1.0
298,392.5830000000002,7.400840000000007,40.46,1.0
298,192.25799999999995,2.4994000000000005,26.3,1.0
298,192.25799999999995,2.4994000000000005,26.3,1.0
298,392.5830000000002,7.400840000000007,40.46,1.0
298,296.62,2.8736000000000015,36.92,1.0
298,328.4930000000001,5.183900000000006,52.6,1.0
298,194.31799999999996,3.738100000000003,17.07,1.0
298,195.265,3.8144000000000027,4.93,1.0
298,369.509,5.963500000000006,46.42,1.0
298,653.5520000000004,-11.305900000000001,345.0,1.0
298,582.7580000000003,8.165200000000006,77.34,1.0
298,310.39300000000003,4.448400000000004,43.370000000000005,1.0
298,242.44699999999992,5.460000000000006,20.23,1.0
298,392.5830000000002,7.400840000000007,40.46,1.0
298,221.50099999999995,2.8074000000000012,18.46,1.0
298,532.6840000000002,8.713220000000003,50.800000000000004,1.0
298,418.4080000000002,4.188800000000003,74.76,1.0
298,240.38699999999992,4.614500000000004,26.3,1.0
298,342.35600000000005,5.447900000000003,27.69,1.0
298,608.5490000000003,-1.0897000000000006,238.2,1.0
298,297.267,-2.6318999999999972,103.59,1.0
298,379.3720000000002,0.4649999999999996,134.48,1.0
298,437.5840000000002,5.725700000000007,77.24000000000001,1.0
298,390.5640000000003,6.433000000000007,52.60000000000001,1.0
298,340.59200000000004,7.892900000000008,37.3,1.0
298,240.30200000000002,3.476200000000002,26.3,1.0
298,130.231,2.1951000000000005,20.23,1.0
298,242.44699999999992,5.460000000000006,20.23,1.0
298,222.37199999999996,3.942000000000003,20.23,1.0
298,304.63800000000003,0.7348799999999998,68.28,1.0
298,390.35400000000016,3.504400000000002,92.34,1.0
298,329.3550000000001,4.219620000000003,66.4,1.0
298,203.28599999999997,-1.4592999999999998,108.75999999999999,1.0
298,340.5070000000001,5.900440000000006,40.46,1.0
298,312.4090000000001,4.1334000000000035,43.370000000000005,1.0
298,254.5019999999999,7.267800000000007,0.0,1.0
298,212.33299999999997,3.354300000000002,18.46,1.0
298,819.3979999999995,15.420399999999969,76.66,1.0
298,823.0919999999999,12.221999999999984,153.65999999999997,1.0
298,278.348,3.600400000000003,52.60000000000001,1.0
298,413.5650000000001,6.378580000000007,60.05,1.0
298,270.45699999999994,5.640700000000005,26.3,1.0
298,370.5740000000002,6.066000000000007,52.60000000000001,1.0
298,390.5640000000003,6.433000000000007,52.60000000000001,1.0
298,434.3810000000002,1.7266999999999992,119.36000000000001,1.0
298,198.269,3.4133000000000013,24.06,1.0
298,322.574,1.8576999999999986,40.129999999999995,1.0
298,410.6420000000002,7.954800000000009,40.46,1.0
298,323.44000000000005,4.839900000000005,50.94,1.0
298,413.5650000000001,6.378580000000007,60.05,1.0
